,Carrera,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
335,2,2,5,5,2,5,2,5,5,5,2,5,3,3,5,3,3,3,3,2,3,3,5,3,2,3,3,5,3,3,5,5,3,3,3,5,5,5,3,5,5,3,3,2,3,3,2,5,5,5,5,5,2,3,3,3,3,3,3,3,5,3,5,5,5,5,5,5,3,3,3,3,5,5,5,5,3,3,3,2,5,3,3,3,3,3,2,3,3,2,5,2,5,5,5,5,3,2,3,3,3,5,3,3,3,2,2,5,5,3,5,5,3,3,3,5,5,3,3,5,3
336,2,2,3,5,2,5,2,3,5,5,2,5,3,5,3,5,3,5,3,2,5,3,3,3,3,2,3,5,2,3,5,3,5,5,5,5,3,5,5,5,5,3,5,2,2,3,2,3,5,5,3,5,3,5,5,5,3,3,3,3,5,5,5,5,5,5,5,3,3,3,3,5,5,5,3,3,3,3,5,3,3,5,5,3,3,3,3,5,3,3,3,3,3,5,3,3,5,2,5,5,3,3,3,5,5,2,2,5,5,5,3,5,5,2,5,3,5,5,3,3,5
337,2,2,3,5,2,5,2,3,5,5,2,5,3,3,3,3,5,5,3,3,3,2,5,3,3,2,5,5,3,3,3,3,3,5,5,5,3,5,5,3,5,3,5,2,3,3,3,3,3,3,3,5,3,5,3,3,5,3,3,5,3,5,3,3,5,3,3,3,5,5,3,3,5,5,5,5,5,5,5,2,5,5,3,2,3,3,2,5,3,2,5,3,5,5,3,5,5,3,3,5,5,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,5,5
338,2,3,3,5,2,3,2,3,5,5,2,5,5,5,5,3,5,5,5,2,5,2,5,5,3,2,3,5,2,5,5,5,5,3,5,3,3,5,3,3,5,3,3,2,3,3,3,3,3,5,5,5,3,5,3,3,5,5,3,3,3,5,3,3,3,3,3,5,5,3,3,3,3,5,3,5,5,3,3,3,3,3,5,2,3,3,2,3,3,2,5,3,5,5,3,3,5,3,5,3,5,3,5,5,3,2,2,3,5,5,3,5,5,3,3,5,5,3,5,3,3
339,2,3,3,3,2,5,3,3,5,5,2,3,5,3,3,3,5,5,3,3,5,2,5,5,2,2,5,5,2,3,5,5,3,5,3,5,3,5,3,3,5,3,5,2,2,3,2,3,3,3,3,5,2,3,5,5,3,5,5,3,5,5,3,5,3,5,5,3,3,5,3,5,5,5,3,3,5,3,5,3,5,5,3,2,5,5,2,5,3,2,5,2,3,5,5,5,5,2,5,5,3,5,5,3,5,3,3,3,3,5,3,3,3,3,3,5,5,3,3,3,3
340,2,2,5,3,3,5,3,3,5,5,2,3,3,5,3,3,5,3,5,2,5,3,3,3,2,2,3,5,3,3,3,3,3,3,3,5,3,5,5,3,5,3,5,2,2,3,2,3,3,5,3,3,2,5,3,3,3,3,3,5,3,3,3,5,3,5,5,3,3,5,3,5,3,5,3,5,3,3,3,2,3,5,5,2,3,3,3,3,3,2,5,3,5,5,5,5,5,3,3,5,3,3,3,3,3,3,2,3,3,5,5,5,5,3,3,3,3,5,3,5,5
341,2,2,3,5,2,5,3,3,5,5,2,3,5,3,5,5,5,5,5,2,3,3,3,5,2,2,5,5,2,3,3,5,3,5,3,5,5,3,5,5,5,3,3,2,3,5,2,3,3,3,3,3,2,3,5,3,3,5,5,3,5,3,3,3,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,2,3,3,5,3,3,5,2,5,5,2,5,3,5,5,5,3,5,3,3,3,3,3,5,3,3,2,3,5,5,3,5,3,3,3,3,3,3,5,3,3,5
342,2,2,3,3,3,5,2,5,5,5,2,3,3,3,3,5,5,3,3,2,3,2,5,5,2,3,3,5,2,3,5,5,5,5,3,3,5,5,5,3,5,3,5,3,2,3,3,5,3,5,5,5,3,5,3,3,5,5,5,3,3,5,5,3,5,3,3,3,5,5,5,3,5,5,5,3,3,5,3,3,5,5,5,3,3,5,2,5,5,3,3,3,5,5,3,3,3,3,5,3,5,3,5,5,5,2,2,5,5,3,3,5,3,3,5,5,3,3,5,5,3
343,2,3,5,5,2,5,3,3,3,5,2,3,5,5,3,3,5,3,5,3,5,2,5,5,2,3,5,5,3,3,5,3,5,5,3,5,3,5,3,5,5,3,5,3,3,3,3,3,3,3,5,3,2,3,5,3,3,5,3,3,5,5,5,3,3,3,3,3,3,3,5,3,3,5,5,3,5,5,3,2,3,3,3,2,3,5,3,5,5,2,3,2,3,5,3,3,5,2,3,5,3,3,5,3,5,2,3,5,3,5,3,5,5,3,5,5,3,5,3,5,3
344,2,2,5,5,3,5,3,3,5,5,2,5,5,5,5,3,3,3,3,2,5,3,3,5,2,2,5,5,3,5,5,5,3,3,3,5,3,5,3,5,5,5,5,2,2,5,3,5,3,3,3,3,3,5,5,3,5,3,5,3,3,5,5,5,3,5,3,3,3,3,3,5,3,5,3,3,5,5,5,3,5,5,3,3,3,5,3,5,3,3,3,3,3,5,5,3,3,2,3,5,5,3,3,3,3,2,3,5,3,5,5,5,5,2,5,3,3,3,3,3,5
345,2,3,3,5,3,3,3,5,3,5,2,3,5,3,3,5,3,5,5,2,5,3,5,5,2,3,5,5,3,3,3,3,3,3,3,5,5,5,5,3,5,5,5,3,2,3,2,5,3,3,5,5,2,5,3,5,3,5,5,3,5,5,5,3,3,5,3,3,5,5,3,3,5,5,5,5,3,3,3,2,3,3,3,3,5,5,3,5,3,2,5,3,5,5,5,3,3,2,5,3,5,3,3,5,3,3,2,5,5,5,3,5,3,3,3,5,5,3,3,5,3
346,2,3,5,3,2,3,3,3,5,5,2,5,5,3,3,3,5,3,3,2,5,2,5,5,3,2,5,5,2,5,3,3,5,3,5,3,3,5,5,3,5,3,3,3,2,3,2,5,3,3,3,5,2,5,5,3,3,5,5,3,3,3,5,5,5,5,5,5,3,3,5,3,3,5,3,5,3,3,5,2,5,5,5,3,5,3,3,3,3,3,5,3,5,5,3,3,5,2,5,5,3,5,5,5,5,2,2,5,5,3,3,5,5,2,3,5,5,3,5,3,5
347,2,3,3,3,3,3,3,3,3,5,2,5,5,5,5,5,5,3,3,3,3,3,5,3,2,3,5,5,3,3,5,5,5,5,3,5,5,5,3,3,5,3,3,3,3,5,2,5,3,3,5,3,3,5,5,5,5,5,3,5,5,3,5,3,3,5,5,5,3,5,3,3,3,5,3,5,5,3,5,2,5,5,3,3,3,3,3,3,3,3,5,2,3,5,5,3,3,2,3,3,3,3,3,5,5,3,3,5,3,3,5,3,3,3,3,3,3,5,3,5,5
348,2,3,5,5,2,3,2,5,5,5,3,5,3,3,5,5,3,5,3,3,3,2,5,3,3,2,3,5,3,5,5,3,5,5,5,5,5,5,5,3,5,3,3,3,2,3,2,5,3,5,3,3,2,3,3,3,5,3,5,3,5,5,5,3,3,3,5,5,5,3,3,3,5,5,3,3,5,5,3,3,5,5,5,3,3,5,2,5,3,2,3,2,5,5,5,3,5,3,3,3,5,5,3,3,5,2,2,3,3,3,5,3,5,3,3,5,3,3,3,3,5
349,2,2,5,5,2,5,3,5,5,5,2,3,3,5,3,5,5,5,5,3,5,2,3,5,2,2,5,5,3,5,3,5,3,5,3,5,3,3,5,5,5,3,3,3,3,3,3,3,5,3,5,5,3,3,3,5,5,5,5,5,3,5,3,3,3,5,3,5,3,3,3,3,3,5,3,3,5,5,5,2,5,5,3,2,3,3,2,3,5,3,3,3,5,5,3,5,3,2,5,3,3,5,5,5,5,3,3,3,3,3,5,3,3,2,5,3,5,3,3,3,5
350,2,3,5,3,2,3,2,3,5,5,3,3,5,5,3,5,3,3,5,3,3,3,5,5,2,2,3,5,3,5,3,5,5,3,5,3,5,3,5,3,5,5,3,2,2,3,3,3,5,5,5,5,2,3,3,3,5,3,3,3,3,5,5,3,3,3,3,5,3,5,5,5,5,5,3,3,3,3,5,3,5,3,5,3,5,3,2,3,5,2,5,3,5,5,5,5,3,2,3,5,3,5,5,5,5,3,2,3,5,3,3,5,3,3,3,5,3,3,5,3,5
351,2,2,3,5,2,3,3,5,3,5,2,3,5,5,5,5,3,5,5,2,3,2,3,3,2,2,5,5,3,5,3,5,3,5,5,3,5,5,5,5,5,5,5,3,3,3,2,3,5,5,5,3,2,3,3,3,3,3,5,5,5,3,3,5,3,5,3,5,3,5,3,3,5,5,5,3,3,5,5,3,5,5,5,2,5,3,3,5,3,3,5,3,5,5,3,3,3,3,5,5,5,5,5,5,3,2,2,5,3,5,5,3,3,3,3,3,5,5,5,5,5
352,2,3,5,5,2,3,2,5,3,5,3,3,5,5,5,5,3,3,5,3,5,2,5,3,2,3,5,5,2,5,3,3,3,5,5,5,3,3,3,5,5,5,3,2,2,5,2,3,3,3,5,3,2,5,3,3,3,3,5,5,3,3,5,3,5,3,3,3,3,3,3,3,3,5,5,3,3,3,5,2,3,5,3,3,5,5,3,5,5,2,5,3,3,5,5,5,3,2,5,3,3,5,5,3,3,2,2,5,3,3,5,5,5,2,3,5,3,5,3,5,5
353,2,2,5,3,2,3,2,3,3,5,2,5,3,3,5,3,5,5,3,2,5,3,5,5,2,3,5,5,2,5,5,3,3,5,3,3,3,5,5,5,5,3,3,3,3,3,2,3,5,3,5,5,2,5,5,5,5,3,5,3,5,5,3,5,5,3,3,5,5,3,5,5,3,5,5,3,5,3,5,3,5,3,3,2,5,3,3,3,5,3,3,3,3,5,3,3,5,3,5,3,3,3,5,5,3,3,2,5,5,3,5,3,3,2,3,5,5,5,3,5,3
354,2,3,3,5,3,5,2,5,5,5,2,3,5,5,5,3,5,3,3,2,5,3,5,5,2,2,5,5,3,3,3,3,5,3,3,3,5,5,5,5,5,3,5,2,3,5,2,5,5,5,5,5,2,5,5,3,3,5,3,5,3,3,5,3,3,3,5,5,3,5,5,5,3,5,5,3,3,3,5,3,5,5,3,2,5,3,3,3,5,3,3,2,5,5,5,5,3,2,5,3,5,5,3,3,3,2,2,3,5,5,5,5,5,3,5,3,5,5,3,5,3
355,2,3,5,5,3,3,2,5,3,5,2,3,5,5,5,5,3,5,5,2,3,3,3,5,2,2,3,5,3,5,3,3,5,5,5,3,5,3,3,5,5,5,3,2,2,3,3,3,3,3,3,5,3,5,5,5,3,5,3,3,3,5,3,3,3,3,5,3,3,5,5,3,3,5,3,3,3,5,5,2,5,5,5,2,3,5,3,3,3,3,5,3,3,5,3,5,5,3,3,5,3,3,5,5,5,2,3,5,5,5,5,5,3,3,5,5,3,3,3,3,3
356,2,3,5,3,2,5,3,5,5,5,3,5,5,3,3,3,5,3,3,2,3,3,3,3,2,2,3,5,3,5,5,3,5,5,5,3,5,3,3,3,5,5,5,2,3,3,3,3,3,5,5,3,2,5,3,3,5,5,3,5,5,5,5,3,3,5,5,3,5,3,3,5,3,5,5,3,5,3,3,3,5,3,3,3,5,5,3,3,3,2,5,3,3,5,3,5,3,2,3,5,5,3,5,5,3,2,2,3,3,3,3,3,3,3,5,3,5,3,3,5,5
357,2,2,3,5,2,3,2,5,3,5,3,5,3,3,5,5,3,3,5,2,3,3,5,5,2,2,3,5,3,5,3,5,5,3,5,5,3,3,5,3,5,3,5,3,2,3,2,5,3,3,5,3,3,5,3,3,5,3,3,3,3,3,5,5,5,3,5,5,3,3,3,3,5,5,3,5,5,3,3,3,5,5,5,3,3,5,2,3,3,3,3,2,3,5,5,5,3,3,5,5,3,5,5,5,3,3,2,3,3,5,3,3,3,2,3,5,3,5,3,5,3
358,2,2,5,5,3,5,2,3,5,5,3,5,5,5,5,3,3,3,5,3,3,2,3,3,2,2,5,5,3,5,3,3,3,3,5,3,3,5,3,3,5,3,5,2,3,3,3,3,5,5,3,3,3,3,5,3,3,3,3,5,5,5,3,3,3,5,5,3,5,3,3,5,3,5,5,3,3,5,5,2,5,5,3,3,5,3,2,5,5,3,5,3,5,5,5,3,5,2,3,3,5,5,5,5,5,3,3,5,5,3,5,3,5,2,5,5,5,5,3,5,3
359,2,2,3,5,2,3,2,5,3,5,2,3,3,5,5,3,3,5,5,3,3,3,5,5,3,2,5,5,3,5,5,3,5,3,5,3,3,3,5,5,5,3,3,3,3,5,3,3,3,5,5,5,3,5,3,3,3,5,3,3,3,3,5,5,5,5,5,3,3,5,5,3,5,5,5,3,3,3,3,2,3,3,3,2,3,5,3,3,3,3,5,3,3,5,3,3,3,2,5,5,5,5,3,5,5,3,2,3,3,5,3,5,3,2,3,3,5,5,5,3,3
360,2,3,3,5,3,3,2,3,5,5,3,5,5,5,3,5,3,3,5,3,5,3,3,3,3,3,5,5,3,5,3,3,3,3,3,5,5,3,3,3,5,3,5,3,3,5,2,3,3,3,5,5,3,5,5,3,5,5,3,3,3,3,3,5,3,3,3,5,3,3,3,3,5,5,3,5,5,5,3,2,5,5,3,3,3,3,3,3,3,2,5,2,5,5,3,5,5,3,5,5,3,5,5,3,5,3,2,3,5,5,3,5,3,3,3,3,3,3,3,3,3
361,2,2,3,3,2,5,3,3,5,5,2,3,3,5,3,3,5,5,5,3,3,2,5,5,2,3,5,5,3,3,3,3,3,3,3,3,3,5,5,3,5,5,3,3,2,3,3,5,5,3,3,3,3,5,5,3,5,5,5,5,3,5,5,5,3,3,3,5,3,5,5,3,3,5,3,5,3,5,3,2,5,5,5,3,5,3,2,5,3,3,5,3,3,5,5,3,5,2,5,3,5,5,5,3,5,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,5
362,2,2,5,5,2,5,2,3,5,5,3,3,5,3,5,3,5,3,5,2,3,2,3,5,2,3,3,5,3,3,3,5,5,3,5,5,3,5,3,3,5,5,3,2,2,5,2,3,3,3,5,3,2,5,3,3,3,3,5,3,5,3,5,5,3,5,5,3,3,3,3,5,5,5,5,5,3,3,3,2,5,3,3,2,3,3,3,5,5,2,3,2,3,5,5,3,3,3,3,3,5,3,3,3,5,3,2,3,5,3,3,5,3,2,3,5,5,5,3,3,5
363,2,2,5,3,3,3,2,3,5,5,3,3,5,5,3,5,3,3,5,3,3,2,3,3,3,3,3,5,2,3,5,5,3,3,3,3,3,3,5,5,5,5,3,2,3,3,3,5,3,3,5,5,2,3,5,3,5,5,3,5,3,3,5,5,3,3,5,3,5,3,5,3,5,5,3,3,5,3,5,3,5,5,5,2,3,3,2,3,3,2,5,3,5,5,5,5,5,3,3,3,3,5,5,5,3,2,2,3,5,5,3,3,5,2,3,5,3,5,3,5,3
364,2,3,5,3,3,3,2,5,5,5,3,3,5,3,5,5,5,3,5,2,3,2,3,5,3,2,3,5,2,3,5,5,3,5,3,5,3,5,3,3,5,5,3,3,3,5,3,5,3,5,3,5,2,5,5,5,5,3,5,5,3,5,3,5,5,3,5,3,3,3,5,3,5,5,5,5,5,5,5,2,5,3,5,3,5,5,3,3,3,3,5,2,3,5,3,3,3,3,3,5,3,5,3,3,5,2,3,3,5,5,3,5,3,2,3,3,3,3,5,3,3
365,2,2,3,3,2,5,3,5,5,5,3,3,3,5,5,3,5,3,3,3,3,2,5,5,3,2,5,5,2,5,5,3,5,3,5,5,3,3,5,3,5,3,3,2,2,5,3,5,3,3,5,5,2,5,3,3,5,5,3,5,3,3,3,3,3,5,5,5,5,5,3,3,5,5,3,5,3,5,5,2,3,5,3,3,3,5,2,3,3,3,3,2,5,5,5,3,3,2,3,5,5,3,5,5,3,3,3,3,3,5,3,5,5,2,5,5,3,3,3,5,5
366,2,2,5,5,3,5,2,5,5,5,3,5,5,5,3,5,5,3,5,2,5,3,5,3,2,3,5,5,3,3,3,3,5,3,5,3,3,3,3,5,5,3,3,3,2,3,2,5,3,5,5,3,2,5,5,3,3,3,3,5,5,3,3,5,5,5,5,5,5,3,3,3,3,5,3,5,5,5,5,2,5,3,5,3,3,3,3,3,5,3,5,3,3,5,5,5,5,2,5,5,5,5,3,5,5,2,3,3,3,5,3,3,3,2,3,5,5,3,3,3,5
367,2,2,5,3,3,5,3,3,3,5,2,5,5,5,3,3,3,5,5,3,5,3,5,5,2,2,3,5,3,3,3,5,5,3,5,5,5,5,3,3,5,5,3,2,2,5,2,3,5,5,3,3,3,3,3,5,5,3,5,5,3,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,3,3,2,5,5,3,5,3,2,3,2,5,5,3,3,5,3,3,5,3,3,5,5,5,2,3,3,5,3,5,3,3,3,5,3,5,5,3,3,3
368,2,2,3,5,3,5,2,3,3,5,2,5,3,3,3,5,3,3,5,2,3,3,3,3,2,3,3,5,2,3,5,3,5,5,3,3,3,3,5,5,5,5,3,2,3,5,2,5,3,3,5,5,2,3,5,3,5,5,5,3,3,3,3,3,3,5,3,3,3,5,3,5,3,5,3,5,5,5,5,3,5,3,5,3,3,3,2,5,3,3,5,2,5,5,3,3,5,3,3,5,5,5,3,5,3,2,2,5,5,3,3,5,3,2,5,5,5,5,5,5,3
369,2,2,5,5,2,5,3,3,3,5,2,3,5,3,3,5,3,3,5,3,5,2,3,5,2,2,5,5,2,5,5,5,5,3,5,5,3,3,5,3,5,3,3,2,3,5,3,5,5,5,3,5,2,3,5,3,5,5,3,3,3,5,3,3,3,3,3,5,3,3,5,5,5,5,3,5,3,5,5,2,5,3,5,3,5,5,2,3,5,2,5,2,5,5,3,5,5,2,5,5,5,3,3,5,3,2,3,5,3,5,3,5,3,2,3,3,3,3,5,5,3
370,2,2,5,5,2,3,2,3,3,5,2,5,5,3,5,3,5,3,5,2,5,2,3,5,2,3,5,5,3,3,5,5,5,5,5,5,3,5,5,3,5,5,3,3,2,5,2,3,3,5,3,5,3,5,5,5,5,3,3,5,5,5,3,3,3,3,5,5,5,3,3,5,3,5,3,3,5,3,5,2,3,5,5,2,5,5,2,5,5,2,5,3,3,5,3,5,3,2,3,3,3,3,5,3,3,3,2,5,5,5,3,5,3,2,3,5,5,3,3,5,3
371,2,3,3,5,3,5,3,3,3,5,3,5,5,3,3,5,3,3,3,2,5,2,3,3,2,2,3,5,3,5,3,3,5,5,5,3,5,3,5,5,5,5,3,3,3,5,3,5,5,5,3,5,2,5,5,3,5,5,3,5,3,5,5,3,5,5,3,3,5,3,5,5,3,5,5,5,3,3,5,3,5,5,3,3,5,3,3,5,5,3,3,2,5,5,5,5,5,2,5,5,5,3,5,3,3,2,2,3,3,5,5,5,5,3,5,5,3,3,5,5,5
372,2,3,3,3,2,5,3,5,5,5,2,3,5,3,3,5,5,3,3,2,3,3,5,3,3,2,5,5,2,3,3,3,5,5,3,5,3,5,3,5,5,5,3,3,2,5,3,5,3,5,3,5,3,3,5,3,3,3,3,5,3,5,5,5,5,5,3,5,5,5,3,5,5,5,5,5,3,3,3,2,3,5,3,3,5,5,2,3,3,2,3,3,3,5,5,3,3,3,3,5,3,3,3,3,3,2,3,5,5,5,5,3,3,2,5,3,5,5,5,3,3
373,2,3,3,5,2,3,3,5,5,5,3,3,3,5,5,3,3,3,5,3,5,3,3,5,3,2,5,5,3,5,5,5,3,3,5,5,3,5,3,5,5,3,3,3,3,3,2,5,5,5,3,3,3,3,3,3,3,3,5,5,5,5,3,5,3,3,3,3,5,3,5,3,5,5,3,5,5,5,3,2,3,3,5,2,3,5,3,5,5,3,5,3,3,5,3,5,3,2,5,5,5,3,3,5,5,3,3,5,5,5,3,5,5,2,3,5,5,3,5,3,3
374,2,2,3,5,3,3,3,3,3,5,3,5,5,5,5,5,3,3,3,2,5,3,3,5,3,3,3,5,3,5,5,3,5,5,5,5,5,3,5,3,5,3,5,3,2,5,3,5,3,5,5,3,3,5,3,5,5,3,3,5,3,3,5,5,3,5,3,3,3,3,5,3,3,5,3,3,3,3,5,2,3,3,3,2,3,5,3,3,5,2,5,3,3,5,5,3,3,3,5,5,3,5,5,3,5,2,2,5,5,3,5,3,5,2,3,5,5,3,3,3,3
375,2,2,5,5,3,3,3,5,3,5,3,3,5,3,3,5,5,5,5,3,3,2,5,3,3,2,3,5,3,5,5,5,5,5,3,3,3,5,3,3,5,5,3,2,2,5,3,3,5,3,3,5,2,3,5,5,3,5,5,3,5,3,3,3,5,3,5,5,5,5,5,3,5,5,5,3,5,5,5,2,5,5,3,3,5,5,2,5,3,3,3,3,3,5,3,3,3,2,3,3,5,5,5,3,5,2,3,3,5,3,5,3,3,3,5,5,5,5,3,3,3
376,2,2,5,5,3,3,2,5,3,5,2,3,5,5,5,3,5,5,5,3,3,3,5,5,2,3,3,5,2,5,3,3,3,5,3,3,5,3,3,5,5,3,5,2,2,5,3,3,5,3,3,5,2,5,5,5,5,3,5,3,5,5,5,3,3,3,5,3,5,5,5,3,3,5,5,5,3,3,3,3,5,5,3,2,3,3,3,3,5,3,3,2,3,5,3,3,5,3,5,3,3,5,3,3,3,2,2,3,3,5,5,5,5,2,5,3,3,3,5,5,3
377,2,3,3,5,3,5,3,5,3,5,2,5,3,5,5,3,3,5,5,3,5,2,3,3,3,2,3,5,3,3,3,5,5,3,3,3,5,5,3,5,5,3,3,2,3,5,3,3,5,3,5,5,2,5,3,5,3,3,3,3,3,3,5,5,3,5,3,5,5,5,5,5,3,5,5,3,3,5,3,3,3,5,5,3,3,3,2,5,3,2,5,2,3,5,3,5,3,3,3,3,5,3,5,5,5,3,3,3,5,3,5,5,3,2,3,5,5,3,3,5,5
378,2,3,5,3,2,5,2,3,5,5,2,5,3,5,5,5,5,5,3,2,5,2,5,3,2,2,5,5,3,5,5,5,5,3,3,5,5,5,5,5,5,5,5,2,3,3,2,5,3,3,3,3,2,3,5,5,5,3,5,5,3,5,3,5,3,3,3,5,5,3,3,3,5,5,5,5,3,3,3,3,5,5,5,3,5,3,3,3,5,2,3,2,5,5,5,3,3,3,5,5,5,3,3,5,3,2,2,3,3,3,5,5,3,2,3,5,5,3,3,3,3
379,2,2,5,5,2,5,2,5,3,5,3,3,3,3,5,3,5,5,3,2,5,3,3,5,3,2,5,5,2,5,5,3,3,3,3,5,5,3,3,3,5,3,3,3,2,3,3,3,3,5,5,5,2,5,5,5,3,3,5,3,5,3,3,5,5,5,3,5,3,5,3,5,5,5,5,3,3,3,5,2,5,5,5,3,3,3,2,3,3,3,5,3,5,5,3,5,3,2,3,3,5,3,3,3,5,2,3,5,3,3,5,3,3,2,5,5,3,3,5,5,3
380,2,3,5,3,2,3,3,3,5,5,3,3,3,3,3,3,5,3,3,3,3,2,3,5,2,2,3,5,3,5,5,5,3,5,3,5,3,5,3,5,5,3,3,2,2,3,3,3,3,5,5,5,2,3,5,3,3,3,3,5,3,3,5,5,3,5,3,5,3,3,5,5,5,5,5,3,3,3,3,3,3,3,5,2,3,5,2,5,5,2,3,3,3,5,3,3,3,3,5,3,5,5,3,5,5,2,3,3,3,5,3,5,5,2,3,5,3,3,3,3,5
381,2,3,5,5,3,5,3,3,5,5,3,3,3,5,5,5,3,5,3,3,3,2,5,5,3,2,3,5,3,3,3,5,3,3,3,5,5,5,5,3,5,5,3,3,3,3,2,5,3,5,5,3,3,5,3,3,3,3,3,3,5,3,3,5,3,3,5,5,5,5,3,3,5,5,3,5,5,5,5,3,5,3,3,2,5,3,2,5,3,2,5,2,5,5,3,3,3,3,5,3,5,3,3,3,5,3,3,3,5,5,3,5,3,2,5,3,5,5,5,3,5
382,2,3,5,5,2,3,2,3,5,5,3,3,5,3,3,5,3,3,5,2,5,2,5,5,2,3,3,5,3,3,3,5,5,3,5,5,5,3,3,5,5,3,3,2,2,5,3,3,5,5,3,5,3,3,5,5,3,3,3,3,5,5,5,3,3,3,3,5,5,3,3,5,3,5,5,5,5,3,3,3,5,3,5,3,5,5,2,3,3,3,5,2,5,5,3,3,3,2,3,3,3,3,5,5,5,2,2,3,3,3,3,5,5,2,3,5,5,3,5,3,3
383,2,2,5,5,3,3,2,3,5,5,2,3,3,5,5,3,3,5,5,2,3,2,3,3,3,2,5,5,2,3,3,5,3,3,5,3,3,5,3,3,5,3,3,3,2,5,3,5,3,5,5,5,3,5,3,5,5,3,5,3,5,3,5,5,3,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,5,5,3,2,3,3,3,5,5,3,5,2,5,5,5,3,5,3,3,3,5,3,5,5,3,3,2,5,3,3,3,3,5,3,5,5,5,5,5,3,5
384,2,3,5,3,3,3,3,3,3,5,2,5,3,3,3,5,5,3,5,2,5,2,5,5,2,2,5,5,3,5,3,3,5,3,5,5,5,5,5,5,5,3,3,2,3,3,3,5,5,5,3,3,2,5,5,3,3,5,5,5,3,3,3,5,3,3,3,5,5,3,3,3,5,5,5,3,3,3,3,2,5,3,5,3,5,5,3,3,5,3,5,2,5,5,5,5,5,3,5,3,3,3,3,3,5,2,2,5,3,3,3,5,5,2,3,3,3,5,5,3,3
385,2,2,5,3,3,5,2,5,3,5,2,5,3,5,3,5,5,3,5,3,5,2,3,3,2,3,3,5,2,3,3,5,3,5,5,5,3,3,3,3,5,5,5,3,3,3,2,5,3,3,3,5,3,5,5,3,3,5,5,5,5,3,3,3,5,3,5,3,5,5,5,3,3,5,5,5,3,3,3,2,5,3,5,3,3,5,2,3,3,2,3,2,5,5,5,3,3,3,5,3,3,3,3,3,5,2,2,3,3,3,3,3,5,2,5,3,3,5,5,5,3
386,2,3,5,3,2,3,3,3,3,5,2,3,3,3,5,5,5,3,3,2,3,2,5,5,3,3,5,5,3,3,5,5,5,3,5,5,5,3,3,3,5,5,3,3,2,5,3,5,3,3,3,5,3,5,3,5,5,5,5,5,3,3,5,5,5,3,5,3,5,5,3,3,3,5,5,5,5,3,5,3,5,5,5,2,5,5,2,5,3,2,5,3,5,5,3,5,5,2,3,3,3,5,5,5,5,3,2,3,5,5,5,5,3,3,5,3,5,3,5,5,5
387,2,2,3,5,3,5,2,3,5,5,2,5,3,5,5,5,3,5,5,3,5,2,5,3,3,3,3,5,2,3,5,3,3,5,3,3,5,5,3,5,5,3,5,3,3,3,3,3,5,5,5,3,2,3,5,5,3,5,5,3,3,3,5,3,5,3,5,5,3,3,3,3,3,5,3,3,3,3,5,3,5,3,5,2,3,3,3,3,3,3,3,2,5,5,5,3,5,3,3,5,3,5,3,3,5,3,3,5,3,3,3,3,5,3,5,3,5,5,3,3,5
388,2,2,5,5,3,3,3,5,5,5,3,3,5,5,5,5,3,5,3,2,3,3,3,5,2,3,3,5,2,3,3,3,3,5,3,3,5,5,3,3,5,3,5,3,2,3,3,5,5,5,3,3,3,3,5,5,3,3,5,3,3,5,3,5,5,5,3,5,5,3,3,3,3,5,5,3,3,3,3,3,5,5,5,2,3,3,3,5,5,2,3,3,3,5,3,5,5,3,3,3,3,5,5,3,3,3,2,5,3,5,5,5,5,3,5,5,5,5,5,5,3
389,2,2,3,5,3,3,3,3,3,5,2,5,5,5,3,5,5,5,5,3,3,2,5,3,3,3,3,5,3,5,5,3,3,3,3,3,5,3,3,3,5,3,3,3,3,3,2,5,3,3,5,5,3,3,3,3,5,3,3,5,3,3,3,3,3,5,5,5,5,5,3,3,5,5,3,5,5,3,5,2,3,5,5,3,5,3,2,5,5,3,3,2,5,5,3,5,3,2,3,5,5,3,5,3,5,3,3,5,3,5,5,3,5,2,5,5,3,3,3,3,3
390,2,3,5,3,2,3,2,3,3,5,2,3,5,5,3,3,3,3,5,2,3,3,3,3,3,2,3,5,2,5,5,5,5,3,3,5,5,3,3,3,5,5,3,3,2,3,2,3,3,3,5,3,3,5,5,5,3,3,5,5,5,5,3,5,3,5,5,5,3,5,5,5,5,5,3,5,3,3,3,3,5,3,3,2,3,5,3,5,3,2,3,2,3,5,3,3,3,3,5,5,3,3,5,5,5,2,2,5,5,3,5,5,3,2,5,5,5,5,5,3,3
